,Unnamed: 0,date,open,high,low,close,volume
0,0,2023-02-02 09:00:00+00:00,185.11,185.84,184.04,185.45,150899.0
1,1,2023-02-02 09:30:00+00:00,185.43,186.6,185.38,186.4,85245.0
2,2,2023-02-02 10:00:00+00:00,186.42,186.9,186.0,186.3,106582.0
3,3,2023-02-02 10:30:00+00:00,186.3,186.32,185.61,185.88,68222.0
4,4,2023-02-02 11:00:00+00:00,185.88,186.35,185.49,186.25,50340.0
5,5,2023-02-02 11:30:00+00:00,186.19,186.3,185.51,186.07,56849.0
6,6,2023-02-02 12:00:00+00:00,185.9,186.06,184.61,184.9,309645.0
7,7,2023-02-02 12:30:00+00:00,184.87,185.56,184.75,185.33,246012.0
8,8,2023-02-02 13:00:00+00:00,184.15,186.65,184.15,185.5,770667.0
9,9,2023-02-02 13:30:00+00:00,185.52,187.98,185.45,187.97,1018180.0
10,10,2023-02-02 14:00:00+00:00,187.97,188.84,187.2,187.33,1307871.0
11,11,2023-02-02 14:30:00+00:00,187.33,191.3,185.09,187.53,26602138.0
12,12,2023-02-02 15:00:00+00:00,187.56,190.09,186.38,189.42,15118397.0
13,13,2023-02-02 15:30:00+00:00,189.45,194.63,189.38,193.76,16276723.0
14,14,2023-02-02 16:00:00+00:00,193.79,196.76,191.56,193.56,18982301.0
15,15,2023-02-02 16:30:00+00:00,193.56,195.26,191.3,192.54,12784592.0
16,16,2023-02-02 17:00:00+00:00,192.56,194.66,192.36,193.86,8737460.0
17,17,2023-02-02 17:30:00+00:00,193.9,194.76,193.11,193.39,7687913.0
18,18,2023-02-02 18:00:00+00:00,193.4,194.41,192.64,193.43,7090309.0
19,19,2023-02-02 18:30:00+00:00,193.43,195.55,193.32,195.41,8631548.0
20,20,2023-02-02 19:00:00+00:00,195.41,195.47,190.3,190.4,9920762.0
21,21,2023-02-02 19:30:00+00:00,190.42,190.89,185.01,185.35,16223691.0
22,22,2023-02-02 20:00:00+00:00,185.35,187.9,182.61,186.75,18137985.0
23,23,2023-02-02 20:30:00+00:00,186.73,188.51,186.73,188.27,11632723.0
24,24,2023-02-02 21:00:00+00:00,188.3,188.64,184.2,185.75,2843020.0
25,25,2023-02-02 21:30:00+00:00,185.53,185.53,182.89,184.63,676166.0
26,26,2023-02-02 22:00:00+00:00,184.57,184.8,183.75,184.0,266335.0
27,27,2023-02-02 22:30:00+00:00,184.0,187.8,183.85,186.12,499058.0
28,28,2023-02-02 23:00:00+00:00,186.3,186.5,184.6,184.88,226223.0
29,29,2023-02-02 23:30:00+00:00,184.94,185.75,184.52,184.8,122549.0
30,30,2023-02-03 00:00:00+00:00,184.79,185.0,184.55,184.55,97230.0
31,31,2023-02-03 00:30:00+00:00,184.56,184.6,183.93,184.06,200173.0
32,32,2023-02-03 09:00:00+00:00,183.47,187.88,183.0,186.75,209961.0
33,33,2023-02-03 09:30:00+00:00,186.83,187.52,186.15,187.07,64063.0
34,34,2023-02-03 10:00:00+00:00,187.01,187.3,186.65,186.65,29453.0
35,35,2023-02-03 10:30:00+00:00,186.68,187.0,186.11,186.8,35731.0
36,36,2023-02-03 11:00:00+00:00,186.84,187.23,186.4,187.12,35227.0
37,37,2023-02-03 11:30:00+00:00,187.12,188.47,187.0,187.97,94726.0
38,38,2023-02-03 12:00:00+00:00,187.9,191.2,187.52,189.87,589293.0
39,39,2023-02-03 12:30:00+00:00,189.9,190.65,189.77,190.4,248457.0
40,40,2023-02-03 13:00:00+00:00,189.86,191.81,182.0,190.96,1255318.0
41,41,2023-02-03 13:30:00+00:00,190.96,190.96,184.55,186.72,2552099.0
42,42,2023-02-03 14:00:00+00:00,186.72,188.27,183.92,183.99,1089890.0
43,43,2023-02-03 14:30:00+00:00,183.95,195.68,183.69,193.13,32255767.0
44,44,2023-02-03 15:00:00+00:00,193.07,199.0,192.56,195.76,25334316.0
45,45,2023-02-03 15:30:00+00:00,195.83,198.58,195.18,196.25,14875594.0
46,46,2023-02-03 16:00:00+00:00,196.26,198.37,195.86,197.54,12206986.0
47,47,2023-02-03 16:30:00+00:00,197.56,198.5,195.11,195.62,12091015.0
48,48,2023-02-03 17:00:00+00:00,195.61,197.4,195.01,196.46,9359941.0
49,49,2023-02-03 17:30:00+00:00,196.47,198.0,194.07,194.48,10469502.0
50,50,2023-02-03 18:00:00+00:00,194.44,194.47,190.82,192.03,14352410.0
51,51,2023-02-03 18:30:00+00:00,192.01,192.4,188.85,191.92,14536273.0
52,52,2023-02-03 19:00:00+00:00,191.95,193.1,190.36,191.28,10912311.0
53,53,2023-02-03 19:30:00+00:00,191.25,191.95,189.62,189.8,8779723.0
54,54,2023-02-03 20:00:00+00:00,189.82,191.22,188.18,189.97,12117279.0
55,55,2023-02-03 20:30:00+00:00,189.95,190.83,189.5,189.98,11221589.0
56,56,2023-02-03 21:00:00+00:00,189.98,190.39,189.7,190.2,2643596.0
57,57,2023-02-03 21:30:00+00:00,190.15,190.24,190.0,190.08,98206.0
58,58,2023-02-03 22:00:00+00:00,190.09,190.12,189.98,190.03,126929.0
59,59,2023-02-03 22:30:00+00:00,190.02,192.89,189.85,192.89,323828.0
60,60,2023-02-03 23:00:00+00:00,192.9,193.99,192.35,193.37,605283.0
61,61,2023-02-03 23:30:00+00:00,193.38,193.38,192.51,193.04,261170.0
62,62,2023-02-04 00:00:00+00:00,193.04,193.08,192.73,192.98,125283.0
63,63,2023-02-04 00:30:00+00:00,192.98,193.1,192.51,192.77,192156.0
64,64,2023-02-06 09:00:00+00:00,192.91,194.3,192.0,193.81,229829.0
65,65,2023-02-06 09:30:00+00:00,193.96,194.18,192.02,192.09,98626.0
66,66,2023-02-06 10:00:00+00:00,192.15,192.27,190.45,190.9,179620.0
67,67,2023-02-06 10:30:00+00:00,190.98,191.8,190.6,191.39,54636.0
68,68,2023-02-06 11:00:00+00:00,191.4,191.5,190.22,190.39,73732.0
69,69,2023-02-06 11:30:00+00:00,190.42,191.5,189.1,191.3,148480.0
70,70,2023-02-06 12:00:00+00:00,191.36,193.51,191.26,193.29,522709.0
71,71,2023-02-06 12:30:00+00:00,193.32,193.6,192.75,192.85,265736.0
72,72,2023-02-06 13:00:00+00:00,192.6,195.3,189.7,194.82,1472246.0
73,73,2023-02-06 13:30:00+00:00,194.82,195.0,194.0,194.62,592907.0
74,74,2023-02-06 14:00:00+00:00,194.62,194.75,193.0,193.01,832534.0
75,75,2023-02-06 14:30:00+00:00,193.01,198.17,192.63,195.33,28623549.0
76,76,2023-02-06 15:00:00+00:00,195.35,196.49,191.52,192.59,17653654.0
77,77,2023-02-06 15:30:00+00:00,192.59,195.19,190.0,194.88,17247813.0
78,78,2023-02-06 16:00:00+00:00,194.9,196.59,194.41,195.84,14076905.0
79,79,2023-02-06 16:30:00+00:00,195.87,196.91,194.06,194.56,10846967.0
80,80,2023-02-06 17:00:00+00:00,194.57,195.52,193.58,194.15,8332928.0
81,81,2023-02-06 17:30:00+00:00,194.1,195.23,193.93,194.43,6663783.0
82,82,2023-02-06 18:00:00+00:00,194.41,195.0,193.47,194.08,7448389.0
83,83,2023-02-06 18:30:00+00:00,194.07,195.19,193.37,195.11,7421578.0
84,84,2023-02-06 19:00:00+00:00,195.08,196.64,194.89,195.81,9625937.0
85,85,2023-02-06 19:30:00+00:00,195.81,195.98,194.17,195.11,7600241.0
86,86,2023-02-06 20:00:00+00:00,195.11,195.33,193.15,194.19,8059118.0
87,87,2023-02-06 20:30:00+00:00,194.19,195.04,193.92,194.81,8555076.0
88,88,2023-02-06 21:00:00+00:00,194.76,195.0,194.21,194.44,4051812.0
89,89,2023-02-06 21:30:00+00:00,194.45,194.83,194.23,194.23,96273.0
90,90,2023-02-06 22:00:00+00:00,194.32,194.46,194.15,194.43,80920.0
91,91,2023-02-06 22:30:00+00:00,194.45,194.64,194.26,194.57,72539.0
92,92,2023-02-06 23:00:00+00:00,194.58,194.7,194.41,194.69,47334.0
93,93,2023-02-06 23:30:00+00:00,194.67,194.83,194.5,194.8,88426.0
94,94,2023-02-07 00:00:00+00:00,194.8,195.4,194.75,194.99,142432.0
95,95,2023-02-07 00:30:00+00:00,194.99,195.48,194.84,195.14,158819.0
96,96,2023-02-07 09:00:00+00:00,195.38,196.61,194.8,196.42,104550.0
97,97,2023-02-07 09:30:00+00:00,196.43,196.54,195.62,196.1,41879.0
98,98,2023-02-07 10:00:00+00:00,196.21,196.4,195.86,196.39,28226.0
99,99,2023-02-07 10:30:00+00:00,196.42,196.42,195.6,195.64,22482.0
100,100,2023-02-07 11:00:00+00:00,195.65,196.25,195.5,196.03,27886.0
101,101,2023-02-07 11:30:00+00:00,196.07,197.19,195.9,196.85,70087.0
102,102,2023-02-07 12:00:00+00:00,196.73,197.8,196.66,197.34,364720.0
103,103,2023-02-07 12:30:00+00:00,197.34,197.8,197.16,197.6,223937.0
104,104,2023-02-07 13:00:00+00:00,197.59,197.8,195.19,197.05,1010354.0
105,105,2023-02-07 13:30:00+00:00,197.07,197.24,195.9,196.6,591081.0
106,106,2023-02-07 14:00:00+00:00,196.61,196.77,195.7,196.5,372697.0
107,107,2023-02-07 14:30:00+00:00,196.43,197.25,192.56,193.11,21833623.0
108,108,2023-02-07 15:00:00+00:00,193.13,193.79,191.1,192.38,14839597.0
109,109,2023-02-07 15:30:00+00:00,192.35,193.77,191.45,192.88,10707487.0
110,110,2023-02-07 16:00:00+00:00,192.88,195.02,192.87,194.76,9665305.0
111,111,2023-02-07 16:30:00+00:00,194.76,195.57,194.42,194.88,7973781.0
112,112,2023-02-07 17:00:00+00:00,194.88,194.96,192.45,192.68,7325718.0
