,Unnamed: 0,date,open,high,low,close,volume
0,0,2023-05-11 08:00:00+00:00,169.06,169.69,168.45,169.26,12398.0
1,1,2023-05-11 08:05:00+00:00,169.2,169.29,169.14,169.22,4999.0
2,2,2023-05-11 08:10:00+00:00,169.26,169.39,169.26,169.36,2460.0
3,3,2023-05-11 08:15:00+00:00,169.35,169.56,169.35,169.5,3048.0
4,4,2023-05-11 08:20:00+00:00,169.54,169.6,169.5,169.58,4469.0
5,5,2023-05-11 08:25:00+00:00,169.58,169.69,169.48,169.5,7908.0
6,6,2023-05-11 08:30:00+00:00,169.5,169.7,169.5,169.7,2864.0
7,7,2023-05-11 08:35:00+00:00,169.72,169.72,169.5,169.54,2072.0
8,8,2023-05-11 08:40:00+00:00,169.53,169.61,169.5,169.5,745.0
9,9,2023-05-11 08:45:00+00:00,169.46,169.54,169.46,169.54,715.0
10,10,2023-05-11 08:50:00+00:00,169.54,169.56,169.54,169.56,229.0
11,11,2023-05-11 08:55:00+00:00,169.64,169.64,169.56,169.56,1202.0
12,12,2023-05-11 09:00:00+00:00,169.54,169.73,169.54,169.73,3250.0
13,13,2023-05-11 09:05:00+00:00,169.73,169.73,169.7,169.7,835.0
14,14,2023-05-11 09:10:00+00:00,169.62,169.69,169.62,169.69,1041.0
15,15,2023-05-11 09:15:00+00:00,169.67,169.69,169.64,169.64,492.0
16,16,2023-05-11 09:20:00+00:00,169.62,169.95,169.6,169.89,5289.0
17,17,2023-05-11 09:25:00+00:00,169.89,169.93,169.81,169.91,3344.0
18,18,2023-05-11 09:30:00+00:00,169.9,169.97,169.87,169.93,3447.0
19,19,2023-05-11 09:35:00+00:00,169.93,170.13,169.92,170.0,5992.0
20,20,2023-05-11 09:40:00+00:00,169.96,169.96,169.9,169.9,1306.0
21,21,2023-05-11 09:45:00+00:00,169.88,169.9,169.88,169.9,643.0
22,22,2023-05-11 09:50:00+00:00,169.85,169.86,169.81,169.85,2865.0
23,23,2023-05-11 09:55:00+00:00,169.85,169.85,169.72,169.72,2125.0
24,24,2023-05-11 10:00:00+00:00,169.73,169.9,169.73,169.88,2156.0
25,25,2023-05-11 10:05:00+00:00,169.9,169.9,169.89,169.89,300.0
26,26,2023-05-11 10:10:00+00:00,169.73,169.73,169.56,169.62,3253.0
27,27,2023-05-11 10:15:00+00:00,169.75,169.75,169.58,169.58,1464.0
28,28,2023-05-11 10:20:00+00:00,169.66,169.66,169.66,169.66,200.0
29,29,2023-05-11 10:25:00+00:00,169.72,169.82,169.72,169.82,1000.0
30,30,2023-05-11 10:30:00+00:00,169.75,169.75,169.71,169.71,576.0
31,31,2023-05-11 10:35:00+00:00,169.68,169.77,169.56,169.76,2330.0
32,32,2023-05-11 10:40:00+00:00,169.7,169.7,169.65,169.65,693.0
33,33,2023-05-11 10:45:00+00:00,169.6,169.66,169.6,169.65,713.0
34,34,2023-05-11 10:50:00+00:00,169.58,169.58,169.58,169.58,100.0
35,35,2023-05-11 10:55:00+00:00,169.6,169.6,169.45,169.48,4163.0
36,36,2023-05-11 11:00:00+00:00,169.45,169.5,168.89,169.05,29864.0
37,37,2023-05-11 11:05:00+00:00,169.05,169.1,168.73,168.8,13183.0
38,38,2023-05-11 11:10:00+00:00,168.75,168.88,168.65,168.87,17187.0
39,39,2023-05-11 11:15:00+00:00,168.9,169.14,168.88,168.95,11387.0
40,40,2023-05-11 11:20:00+00:00,168.94,168.95,168.7,168.79,12165.0
41,41,2023-05-11 11:25:00+00:00,168.77,169.19,168.77,169.19,11409.0
42,42,2023-05-11 11:30:00+00:00,169.18,169.22,169.02,169.02,4265.0
43,43,2023-05-11 11:35:00+00:00,169.01,169.1,169.0,169.03,2826.0
44,44,2023-05-11 11:40:00+00:00,169.06,169.1,168.89,168.89,19258.0
45,45,2023-05-11 11:45:00+00:00,168.88,168.93,168.75,168.93,6722.0
46,46,2023-05-11 11:50:00+00:00,168.93,168.95,168.87,168.95,1517.0
